business,category,niche(s),score,tier,tier_label,score_web_opportunity,score_budget,score_niche_fit,score_reachability,score_reputation,score_operational,has_website,website,phone,rating,review_count,primary_type,maps_url,address,status
ЕКИПЪТ АРГОС Имоти,Real Estate,real_estate,69,B,Warm,45,58,100,100,57,100,yes,http://www.ekipat.bg/%20%20http://www.argosbg.com/,089 786 7271,4.4,13,real_estate_agency,https://maps.google.com/?cid=9560972841424180064&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Братя Георгиевич“ 36, ет.5, офис 16, 9000 Варна",OPERATIONAL
ЕРА Прайм,Real Estate,real_estate,69,B,Warm,45,58,100,100,60,100,yes,http://era.bg/prime,089 665 7047,4.7,13,real_estate_agency,https://maps.google.com/?cid=13890680381875786165&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Владислав Варненчик“ 106, 9000 Варна",OPERATIONAL
BRavis Brokers Недвижими имоти,Real Estate,real_estate,69,B,Warm,45,57,100,100,62,100,yes,http://www.bravisbrokers.com/,088 665 4726,5,12,real_estate_agency,https://maps.google.com/?cid=14926119300904776683&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. ЧайкаПриморски, ж.к. Чайка 204, 9005 Варна",OPERATIONAL
New Build Estates - Недвижими Имоти Варна,Real Estate,real_estate,69,B,Warm,45,57,100,100,62,100,yes,https://newbuildestates.com/,087 988 3110,5,12,real_estate_agency,https://maps.google.com/?cid=13140541760942460396&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Воден“ 25, 9000 Варна",OPERATIONAL
SUPRIMMO - Варна,Real Estate,real_estate,69,B,Warm,45,57,100,100,61,100,yes,http://www.superimoti.bg/,052 813 685,4.9,12,real_estate_agency,https://maps.google.com/?cid=12118326889964782876&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Княгиня Мария Луиза“ № 10, ет. 3, 9000 Варна",OPERATIONAL
Даниел Николов - RE/MAX Partners,Real Estate,real_estate,69,B,Warm,45,57,100,100,62,100,yes,https://www.remax.bg/agent/bg-bg/%D0%B0%D0%B3%D0%B5%D0%BD%D1%82%D0%B8/%D0%B1%D1%8A%D0%BB%D0%B3%D0%B0%D1%80%D0%B8%D1%8F/%D0%B3%D1%80-%D0%B2%D0%B0%D1%80%D0%BD%D0%B0/%D0%B4%D0%B0%D0%BD%D0%B8%D0%B5%D0%BB-%D0%BD%D0%B8%D0%BA%D0%BE%D0%BB%D0%BE%D0%B2-daniel-nikolov/360511019,087 616 0664,5,12,real_estate_agency,https://maps.google.com/?cid=404614059597791409&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Северна промишлена зонаМладост, 9000 Варна",OPERATIONAL
Зъболекарски кабинет Росица Йонкова,Health,dental,69,B,Warm,45,57,100,100,59,100,yes,https://yonkova.eu/,088 743 4176,4.7,12,dentist,https://maps.google.com/?cid=12327567748604940102&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Константин Величков“ 33, 9000 Варна",OPERATIONAL
Д-р. Цветелина Канлиева,Health,dental,69,B,Warm,45,56,100,100,61,100,yes,https://www.mu-varna.bg/BG/AboutUs/Dentistry/cvetelina-kanlieva,088 684 9712,5,11,dental_clinic,https://maps.google.com/?cid=13454108824687599833&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Кавала“ 27, 9000 Варна",OPERATIONAL
Дентална практика Д-р Елена Александрова,Health,dental,69,B,Warm,45,56,100,100,61,100,yes,https://superdoc.bg/lekar/elena-aleksandrova,088 341 1450,5,11,dentist,https://maps.google.com/?cid=1805648830949752532&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Varna CenterPrimorskiПриморски, ул. „Тодор Димов“ 18, 9002 Варна",OPERATIONAL
Факултет по дентална медицина,Other,dental,68,B,Warm,45,82,55,100,68,100,yes,http://mu-varna.bg/BG/AboutUs/Dentistry/Pages/default.aspx,052 677 201,4.2,74,educational_institution,https://maps.google.com/?cid=18038772652192543623&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърПриморски, бул. „Цар Освободител“ 84, 9002 Варна",OPERATIONAL
Агенция Мирела Варна,Other,real_estate,68,B,Warm,45,78,55,100,80,100,yes,http://www.mirela.bg/index.php?p=offer_list&s=546,088 394 0101,4.5,58,service,https://maps.google.com/?cid=4448650746513146735&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Княгиня Мария Луиза“ 16, 9000 Варна",OPERATIONAL
"Хостел ""Централ”",Hospitality,lodging,68,B,Warm,45,78,100,55,56,100,yes,http://www.hostel-varna.com/,,3.9,58,hostel,https://maps.google.com/?cid=12084169966526187423&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Стефан Стамболов“ 15, 9000 Варна",OPERATIONAL
Механа Старата лоза Варна,Hospitality,restaurant,68,B,Warm,45,75,100,55,66,100,yes,https://www.facebook.com/share/12ERBfbcFZz/?mibextid=wwXIfr,,4.2,44,bar,https://maps.google.com/?cid=17228512813129074013&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. Владислав ВарненчикВладислав Варненчик, ул. „Димитър Дончев-Доктора“ 13, 9023 Варна",OPERATIONAL
Георги Грунов Брокер Недвижими Имоти,Other,real_estate,68,B,Warm,45,72,55,100,87,100,yes,https://imotipremier.com/brokeri/georgi-grunov/,087 959 0039,5,37,service,https://maps.google.com/?cid=4963188561643545086&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Георги Бенковски“ 90, ет.1 оф.3, 9000 Варна",OPERATIONAL
Рибарница,Hospitality,restaurant,68,B,Warm,45,59,100,100,49,100,yes,https://severexport.com/,088 877 6397,3.7,14,meal_takeaway,https://maps.google.com/?cid=6276755827454748475&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Аспарухово, ул. „Лайош Кошут“ 25-21, 9003 Варна",OPERATIONAL
New Age Real Estate,Real Estate,real_estate,68,B,Warm,45,56,100,100,57,100,yes,https://newagebg.com/,087 888 1212,4.6,11,real_estate_agency,https://maps.google.com/?cid=3609700876102607921&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"СеверВладислав Варненчик, бул. „Ян Хунияди“ 59, 9000 Варна",OPERATIONAL
Валдин хостел апартмънт,Hospitality,lodging,68,B,Warm,45,56,100,100,57,100,yes,https://bg.airbnb.com/rooms/45614814?preview_for_ml=true&source_impression_id=p3_1684748331_2PhKf7ZLe1b6v8MC,087 873 6899,4.5,11,lodging,https://maps.google.com/?cid=16048797302444265191&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „София“ 5, 9000 Варна",OPERATIONAL
ВАРНА КОНСУЛТ-недвижими имоти,Real Estate,real_estate,68,B,Warm,45,56,100,100,56,100,yes,https://varnaconsult.bg/,087 851 1616,4.4,11,real_estate_agency,https://maps.google.com/?cid=8260805144804710414&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърПриморски, ул. „Селиолу“ 34, 9002 Варна",OPERATIONAL
24.7Agency,Real Estate,real_estate,68,B,Warm,45,54,100,100,57,100,yes,http://247agency.bg/,087 900 0204,4.6,10,real_estate_agency,https://maps.google.com/?cid=7344758231135880154&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Иван Драсов“ 5, 9000 Варна",OPERATIONAL
Elite Property Find Bulgaria,Real Estate,real_estate,68,B,Warm,45,54,100,100,60,100,yes,https://www.elitepropertyfindbulgaria.com/,089 549 5619,5,10,real_estate_agency,https://maps.google.com/?cid=3695431638707981493&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Св. Св. Константин И ЕленаПриморски, бул. „Княз Борис I-ви“ 296, 9006 Варна",OPERATIONAL
PowerDent | Dental Lab | Print&Milling Center,Health,dental,68,B,Warm,45,54,100,100,60,100,yes,https://powerdent-bg.com/,052 510 369,5,10,health,https://maps.google.com/?cid=15974201986894699566&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. ЧайкаПриморски, ж.к. Чайка 195, 9005 Варна",OPERATIONAL
Агенция за недвижими имоти Dukat Trade,Real Estate,real_estate,68,B,Warm,45,54,100,100,60,100,yes,http://dukat-trade.com/,087 789 9109,5,10,real_estate_agency,https://maps.google.com/?cid=5138704634005098200&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. ТрошевоМладост, бул. „Владислав Варненчик“ 186, 9009 Варна",OPERATIONAL
Д-р Рогова,Health,dental,68,B,Warm,45,54,100,100,60,100,yes,http://www.rogova.eu/,087 851 0308,5,10,dentist,https://maps.google.com/?cid=3028863057777671292&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърПриморски, ул. „Тодор Икономов“ 15, 9000 Варна",OPERATIONAL
Светлана Коева агент недвижими имоти RE/MAX BY THE SEA,Real Estate,real_estate,68,B,Warm,45,54,100,100,57,100,yes,http://bythesea.remax.bg/,089 483 4190,4.6,10,real_estate_agency,https://maps.google.com/?cid=2855290087709112246&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. ЧайкаПриморски, ж.к. Чайка 20, 9010 Варна",OPERATIONAL
Homepoint real estates,Real Estate,real_estate,68,B,Warm,45,53,100,100,58,100,yes,https://homepoint.bg/,089 799 3718,4.8,9,real_estate_agency,https://maps.google.com/?cid=15164990779354000546&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Цар Освободител“ 43, вход Б етаж 1, 9002 Варна",OPERATIONAL
Дентална практика Д-р Димо Неделчев,Health,dental,68,B,Warm,45,53,100,100,58,100,yes,http://www.facebook.com/Dr.Nedelchev/?ref=aymt_homepage_panel,089 849 1023,4.8,9,dental_clinic,https://maps.google.com/?cid=332871062675278945&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Бул. Република 15 МЦ Младост, етаж 5, кабинет 519В, ВладиславовоМладост, 9027 Варна",OPERATIONAL
Зъболекарски кабинет - ДончевДент-Варна,Health,dental,68,B,Warm,45,53,100,100,59,100,yes,http://www.zabolekar-varna.eu/,089 551 1727,5,9,dentist,https://maps.google.com/?cid=16645368428777108179&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Медицински център ""Младост Медицински комплекс ""Младост, ВладиславовоМладост, бул. „Република“ 15, Тяло Д, етаж 3, каб 312, 9020 Варна",OPERATIONAL
Funished Studio in Central Varna,Other,lodging,67,B,Warm,100,15,55,100,30,100,no,,088 825 8723,,,point_of_interest,https://maps.google.com/?cid=1414513060096593170&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Гръцки кварталОдесос, ул. „Граф Игнатиев“ 26, 9000 Варна",OPERATIONAL
Luxury Listings Varna,Other,real_estate,67,B,Warm,100,15,55,100,30,100,no,,087 885 1672,,,service,https://maps.google.com/?cid=5865759489113171370&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Владислав Варненчик“ 109, 9000 Варна",OPERATIONAL
PRO-DI Consulting Ltd.,Other,real_estate,67,B,Warm,100,15,55,100,30,100,no,,088 613 0919,,,service,https://maps.google.com/?cid=13074029393414656507&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, бул. „Владислав Варненчик“ 21, етаж 1 ап 4, 9000 Варна",OPERATIONAL
Иван Иванов - Недвижими имоти,Other,real_estate,67,B,Warm,100,15,55,100,30,100,no,,087 850 6969,,,service,https://maps.google.com/?cid=15474854529018805022&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"LevskiPrimorski, ЛевскиПриморски, ул. „Димитър Икономов“ 21, 9010 Варна",OPERATIONAL
хотел марино шкорпиловци,Other,lodging,67,B,Warm,100,15,55,100,30,100,no,,087 837 2889,,,point_of_interest,https://maps.google.com/?cid=12658940125235128804&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Братя Шкорпил“ 24, 9000 Варна",OPERATIONAL
Grissini Trattoria Italiana,Hospitality,restaurant,67,B,Warm,45,82,100,55,40,100,yes,https://www.facebook.com/share/12E64LyGJ6Z/,,3.5,77,restaurant,https://maps.google.com/?cid=6499104898352934192&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Младост, ул. „Академик Андрей Сахаров“ 2, 9009 Варна",OPERATIONAL
"Дентална клиника ""Д-р Кунева""",Health,dental,67,B,Warm,45,69,100,55,66,100,yes,https://www.kunevadental.com/,,4.4,30,dental_clinic,https://maps.google.com/?cid=9045801759206727218&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Иван Драсов“ 26, 9000 Варна",OPERATIONAL
ELEKRA PROPERTIES,Real Estate,real_estate,67,B,Warm,45,57,100,100,44,100,yes,http://www.elekra-properties.com/,089 913 7758,3.1,12,real_estate_agency,https://maps.google.com/?cid=9277760255910132069&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Стефан Караджа“ 18, 9000 Варна",OPERATIONAL
"Altera Estate — недвижимость в Варне, ВНЖ Болгарии",Real Estate,real_estate,67,B,Warm,45,51,100,100,58,100,yes,https://alteraestate.com/,088 806 9979,5,8,real_estate_agency,https://maps.google.com/?cid=16932340920826094194&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Varna CenterOdesosОдесос, бул. „Владислав Варненчик“ 109, 9000 Варна",OPERATIONAL
Bulgarian Rural Properties,Real Estate,real_estate,67,B,Warm,45,51,100,100,58,100,yes,http://www.bulgarianrural-properties.com/,087 821 6863,5,8,real_estate_agency,https://maps.google.com/?cid=7888930337311309184&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ВиницаПриморски, 9022 Варна",OPERATIONAL
DentaLife,Health,dental,67,B,Warm,45,51,100,100,58,100,yes,http://www.dentalife.bg/,089 735 5375,5,8,dental_clinic,https://maps.google.com/?cid=4510474518115772718&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърПриморски, ул. „Битоля“ 15, 9000 Варна",OPERATIONAL
"ВАРНА ДЕНТИСТ, ЗЪБОЛЕКАР ВАРНА",Health,dental,67,B,Warm,45,51,100,100,58,100,yes,https://varna.dentist/,087 765 0055,5,8,dentist,https://maps.google.com/?cid=9575689040460197057&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Каменарски ДолПриморски, ул. Професор д-р Ванко Ванков 14, 9010 Варна",OPERATIONAL
Вкусна храна,Hospitality,restaurant,67,B,Warm,45,51,100,100,57,100,yes,https://www.facebook.com/profile.php?id=100063084978612,087 823 4596,4.8,8,fast_food_restaurant,https://maps.google.com/?cid=9171507808762707295&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ж.к. Чайка пав.352, ж.к. ЧайкаПриморски, ул.Търговска, 9010 Варна",OPERATIONAL
д-р Цветелина Ковачева,Health,dental,67,B,Warm,45,51,100,100,58,100,yes,http://www.drkovacheva.com/,088 845 6790,5,8,dentist,https://maps.google.com/?cid=1683383602412521340&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Генерал Колев“ 54 е, 9000 Варна",OPERATIONAL
Фактор Имоти,Real Estate,real_estate,67,B,Warm,45,51,100,100,57,100,yes,http://www.faktoro.com/,089 868 7168,4.9,8,real_estate_agency,https://maps.google.com/?cid=2252423186191546129&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Братя Шкорпил“ 28А, 9000 Варна",OPERATIONAL
АБЛЕНА,Real Estate,real_estate,67,B,Warm,45,50,100,100,55,100,yes,http://www.ablena.bg/,089 853 4474,4.7,7,real_estate_agency,https://maps.google.com/?cid=15987163762987382615&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Христо БотевОдесос, бул. „Владислав Варненчик“ 113, 9000 Варна",OPERATIONAL
Албатрос Недвижими Имоти,Real Estate,real_estate,67,B,Warm,45,50,100,100,54,100,yes,https://albatros.bg/,089 885 5099,4.4,7,real_estate_agency,https://maps.google.com/?cid=16773404328687426255&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ЛевскиПриморски, ул. „Мир“ 40, 9010 Варна",OPERATIONAL
Естетична и дентална клиника,Health,dental,67,B,Warm,45,50,100,100,57,100,yes,https://labelle.bg/,088 855 8111,5,7,skin_care_clinic,https://maps.google.com/?cid=6035461212886920772&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"ЛевскиПриморски, ул. „Доктор Анастасия Желязкова“ 35A, 9010 Варна",OPERATIONAL
ИМОТИ ВАРНА,Real Estate,real_estate,67,B,Warm,45,50,100,100,55,100,yes,http://imotivarna.info/,087 650 6330,4.6,7,real_estate_agency,https://maps.google.com/?cid=7560888907329690306&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Джоя парк, кк, Златни пясъциПриморски, 9007 Варна",OPERATIONAL
НЕДВИЖИМИ ИМОТИ ВАРНА - БЪЛГАРИЯ,Real Estate,real_estate,67,B,Warm,45,50,100,100,54,100,yes,http://alfaagenti.com/,052 604 071,4.4,7,real_estate_agency,https://maps.google.com/?cid=11312266214471604051&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, пл. „Отец Паисий“ 11, офис 4, 9000 Варна",OPERATIONAL
Ресторант за сватби Вентура,Hospitality,restaurant,67,B,Warm,45,50,100,100,54,100,yes,http://hotelventura.bg/,08 89797717,4.4,7,restaurant,https://maps.google.com/?cid=12816668270081624958&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"кв. АспаруховоАспарухово, ул. „Мара Тасева“ 16, 9000 Варна",OPERATIONAL
Агенция за Недвижими Имоти - J HOME,Real Estate,real_estate,67,B,Warm,45,48,100,100,56,100,yes,http://www.jhome.bg/,087 819 6606,5,6,real_estate_agency,https://maps.google.com/?cid=9457159434383448020&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. ""Братя Миладинови“ 24, офис 33, 9002 Варна",OPERATIONAL
"Дентално студио ""Св. Аполония""/ St. Apollonia dental care studio",Health,dental,67,B,Warm,45,48,100,100,56,100,yes,http://www.varnadentist.com/,088 885 5786,5,6,dental_clinic,https://maps.google.com/?cid=13158969813170109104&g_mp=Cidnb29nbGUubWFwcy5wbGFjZXMudjEuUGxhY2VzLlNlYXJjaFRleHQQAhgEIAA,"Варна ЦентърОдесос, ул. „Юрий Венелин“ 22, 9000 Варна",OPERATIONAL
